Date,Dissolved_Oxygen_milliGramPerLiter,Water_Temperature_celsius
2017-10-03 00:00:00,NA,27.90854167
2017-10-04 00:00:00,NA,27.634375
2017-10-05 00:00:00,NA,27.33333333
2017-10-06 00:00:00,NA,27.27708333
2017-10-07 00:00:00,NA,NA
2017-10-08 00:00:00,NA,28.38916667
2017-10-09 00:00:00,NA,28.50934783
2017-10-10 00:00:00,NA,NA
2017-10-11 00:00:00,NA,29.37511111
2017-10-12 00:00:00,NA,29.26104167
2017-10-13 00:00:00,NA,28.81270833
2017-10-14 00:00:00,NA,28.54770833
2017-10-15 00:00:00,NA,28.55106383
2017-10-16 00:00:00,NA,28.56229167
2017-10-17 00:00:00,NA,28.26723404
2017-10-18 00:00:00,NA,27.160625
2017-10-19 00:00:00,NA,26.57895833
2017-10-20 00:00:00,6.006363636,26.429375
2017-10-21 00:00:00,6.056701389,26.346875
2017-10-22 00:00:00,6.131423611,26.41208333
2017-10-23 00:00:00,6.425104167,26.56895833
2017-10-24 00:00:00,6.314409722,26.43375
2017-10-25 00:00:00,6.270381944,25.88083333
2017-10-26 00:00:00,6.295694444,24.97708333
2017-10-27 00:00:00,6.406215278,24.349375
2017-10-28 00:00:00,6.475104167,24.05041667
2017-10-29 00:00:00,6.64375,23.84541667
2017-10-30 00:00:00,6.840836237,22.89208333
2017-10-31 00:00:00,6.812090592,22.35104167
2017-11-01 00:00:00,6.873576389,22.11645833
2017-11-02 00:00:00,6.866864111,22.14108696
2017-11-03 00:00:00,6.921840278,22.45729167
2017-11-04 00:00:00,7.0348,22.64416667
2017-11-05 00:00:00,NA,22.68125
2017-11-06 00:00:00,7.119834025,22.84543478
2017-11-07 00:00:00,7.1265625,23.234375
2017-11-08 00:00:00,7.211091549,23.33291667
2017-11-09 00:00:00,7.169652778,23.58666667
2017-11-10 00:00:00,6.9678125,23.09333333
2017-11-11 00:00:00,6.906215278,22.49
2017-11-12 00:00:00,6.933958333,22.28395833
2017-11-13 00:00:00,7.098541667,22.41895833
2017-11-14 00:00:00,7.217152778,22.23854167
2017-11-15 00:00:00,7.371354167,21.60291667
2017-11-16 00:00:00,7.360069444,21.08125
2017-11-17 00:00:00,7.364861111,20.876875
2017-11-18 00:00:00,7.414548611,20.79395833
2017-11-19 00:00:00,7.463993056,20.74104167
2017-11-20 00:00:00,7.550520833,20.345625
2017-11-21 00:00:00,7.600722433,20.12979167
2017-11-22 00:00:00,7.608368056,20.25791667
2017-11-23 00:00:00,7.814690909,20.22770833
2017-11-24 00:00:00,7.884516129,19.931875
2017-11-25 00:00:00,7.847018868,19.87729167
2017-11-26 00:00:00,7.841891892,19.89854167
2017-11-27 00:00:00,7.826804511,19.82083333
2017-11-28 00:00:00,7.87619469,NA
2017-11-29 00:00:00,7.976851852,NA
2017-11-30 00:00:00,8.114375,NA
2017-12-01 00:00:00,8.004754098,NA
2017-12-02 00:00:00,7.979328859,NA
2017-12-03 00:00:00,8.053949045,NA
2017-12-04 00:00:00,7.944242424,20.47170213
2017-12-05 00:00:00,7.905086705,20.58297872
2017-12-06 00:00:00,7.957575758,20.89914894
2017-12-07 00:00:00,7.890065789,20.53369565
2017-12-08 00:00:00,7.741533333,19.825
2017-12-09 00:00:00,7.631292517,18.9887234
2017-12-10 00:00:00,7.748548387,18.0112766
2017-12-11 00:00:00,7.814656489,17.37723404
2017-12-12 00:00:00,7.959710145,16.98085106
2017-12-13 00:00:00,8.148088235,16.66191489
2017-12-14 00:00:00,8.231454545,16.42425532
2017-12-15 00:00:00,8.36494382,NA
2017-12-16 00:00:00,NA,NA
2017-12-17 00:00:00,NA,NA
2017-12-18 00:00:00,NA,NA
2017-12-19 00:00:00,NA,NA
2017-12-20 00:00:00,8.633650794,NA
2017-12-21 00:00:00,8.518176471,NA
2017-12-22 00:00:00,8.505632911,NA
2017-12-23 00:00:00,8.505430464,20.09340426
2017-12-24 00:00:00,8.381089744,20.24541667
2017-12-25 00:00:00,8.668993289,19.83083333
2017-12-26 00:00:00,8.574193548,18.40729167
2017-12-27 00:00:00,8.436338028,18.0975
2017-12-28 00:00:00,8.393,NA
2017-12-29 00:00:00,8.390746269,NA
2017-12-30 00:00:00,8.286940299,NA
2017-12-31 00:00:00,8.224592593,NA
2018-01-01 00:00:00,8.338461538,NA
2018-01-02 00:00:00,8.720839695,NA
2018-01-03 00:00:00,9.076666667,NA
2018-01-04 00:00:00,9.307463768,NA
2018-01-05 00:00:00,NA,NA
2018-01-06 00:00:00,NA,NA
2018-01-07 00:00:00,NA,NA
2018-01-08 00:00:00,NA,NA
2018-01-09 00:00:00,NA,NA
2018-01-10 00:00:00,NA,NA
2018-01-11 00:00:00,NA,NA
2018-01-12 00:00:00,NA,NA
2018-01-13 00:00:00,NA,NA
2018-01-14 00:00:00,NA,NA
2018-01-15 00:00:00,NA,NA
2018-01-16 00:00:00,NA,NA
2018-01-17 00:00:00,NA,NA
2018-01-18 00:00:00,NA,NA
2018-01-19 00:00:00,NA,NA
2018-01-20 00:00:00,NA,NA
2018-01-21 00:00:00,NA,NA
2018-01-22 00:00:00,NA,NA
2018-01-23 00:00:00,NA,NA
2018-01-24 00:00:00,NA,NA
2018-01-25 00:00:00,NA,NA
2018-01-26 00:00:00,NA,NA
2018-01-27 00:00:00,NA,NA
2018-01-28 00:00:00,NA,NA
2018-01-29 00:00:00,NA,NA
2018-01-30 00:00:00,NA,NA
2018-01-31 00:00:00,NA,NA
2018-02-01 00:00:00,NA,NA
2018-02-02 00:00:00,NA,NA
2018-02-03 00:00:00,NA,NA
2018-02-04 00:00:00,NA,NA
2018-02-05 00:00:00,NA,NA
2018-02-06 00:00:00,NA,NA
2018-02-07 00:00:00,NA,NA
2018-02-08 00:00:00,NA,NA
2018-02-09 00:00:00,NA,NA
2018-02-10 00:00:00,NA,NA
2018-02-11 00:00:00,NA,NA
2018-02-12 00:00:00,NA,NA
2018-02-13 00:00:00,NA,NA
2018-02-14 00:00:00,NA,NA
2018-02-15 00:00:00,NA,NA
2018-02-16 00:00:00,NA,NA
2018-02-17 00:00:00,NA,NA
2018-02-18 00:00:00,NA,NA
2018-02-19 00:00:00,NA,NA
2018-02-20 00:00:00,NA,NA
2018-02-21 00:00:00,NA,NA
2018-02-22 00:00:00,NA,NA
2018-02-23 00:00:00,NA,NA
2018-02-24 00:00:00,NA,NA
2018-02-25 00:00:00,NA,NA
2018-02-26 00:00:00,NA,NA
2018-02-27 00:00:00,NA,NA
2018-02-28 00:00:00,NA,NA
2018-03-01 00:00:00,NA,NA
2018-03-02 00:00:00,NA,23.05791667
2018-03-03 00:00:00,NA,21.85458333
2018-03-04 00:00:00,NA,20.99583333
2018-03-05 00:00:00,NA,20.46708333
2018-03-06 00:00:00,NA,20.250625
2018-03-07 00:00:00,NA,20.10791667
2018-03-08 00:00:00,NA,NA
2018-03-09 00:00:00,NA,19.04520833
2018-03-10 00:00:00,NA,18.85875
2018-03-11 00:00:00,NA,NA
2018-03-12 00:00:00,NA,NA
2018-03-13 00:00:00,NA,18.512
2018-03-14 00:00:00,NA,18.19895833
2018-03-15 00:00:00,NA,17.81957447
2018-03-16 00:00:00,NA,17.68276596
2018-03-17 00:00:00,NA,NA
2018-03-18 00:00:00,8.24172043,NA
2018-03-19 00:00:00,8.333829787,NA
2018-03-20 00:00:00,8.285531915,NA
2018-03-21 00:00:00,8.046774194,NA
2018-03-22 00:00:00,7.907263158,NA
2018-03-23 00:00:00,7.700212766,NA
2018-03-24 00:00:00,7.818602151,NA
2018-03-25 00:00:00,8.002291667,NA
2018-03-26 00:00:00,8.23,17.40791667
2018-03-27 00:00:00,8.131086957,16.944
2018-03-28 00:00:00,8.191392405,NA
2018-03-29 00:00:00,8.27827957,18.08145833
2018-03-30 00:00:00,8.372291667,18.61166667
2018-03-31 00:00:00,8.315789474,18.28125
2018-04-01 00:00:00,8.211075269,NA
2018-04-02 00:00:00,8.277291667,NA
2018-04-03 00:00:00,8.272261905,NA
2018-04-04 00:00:00,NA,20.26270833
2018-04-05 00:00:00,NA,19.48229167
2018-04-06 00:00:00,NA,19.02543478
2018-04-07 00:00:00,NA,19.52148936
2018-04-08 00:00:00,NA,18.97916667
2018-04-09 00:00:00,NA,18.27604167
2018-04-10 00:00:00,NA,17.86833333
2018-04-11 00:00:00,NA,NA
2018-04-12 00:00:00,NA,NA
2018-04-13 00:00:00,NA,NA
2018-04-14 00:00:00,NA,NA
2018-04-15 00:00:00,NA,19.1976087
2018-04-16 00:00:00,NA,17.90208333
2018-04-17 00:00:00,NA,17.51
2018-04-18 00:00:00,NA,17.89458333
2018-04-19 00:00:00,NA,18.30270833
2018-04-20 00:00:00,NA,18.37833333
2018-04-21 00:00:00,NA,17.888125
2018-04-22 00:00:00,NA,NA
2018-04-23 00:00:00,NA,NA
2018-04-24 00:00:00,NA,NA
2018-04-25 00:00:00,NA,NA
2018-04-26 00:00:00,NA,NA
2018-04-27 00:00:00,NA,NA
2018-04-28 00:00:00,NA,NA
2018-04-29 00:00:00,NA,NA
2018-04-30 00:00:00,NA,NA
2018-05-01 00:00:00,NA,NA
2018-05-02 00:00:00,NA,NA
2018-05-03 00:00:00,NA,NA
2018-05-04 00:00:00,NA,NA
2018-05-05 00:00:00,NA,20.94458333
2018-05-06 00:00:00,NA,20.87782609
2018-05-07 00:00:00,NA,NA
2018-05-08 00:00:00,NA,21.59020833
2018-05-09 00:00:00,NA,NA
2018-05-10 00:00:00,NA,NA
2018-05-11 00:00:00,NA,NA
2018-05-12 00:00:00,NA,23.63125
2018-05-13 00:00:00,NA,22.86208333
2018-05-14 00:00:00,NA,22.40333333
2018-05-15 00:00:00,NA,21.96729167
2018-05-16 00:00:00,NA,21.86333333
2018-05-17 00:00:00,NA,21.891875
2018-05-18 00:00:00,NA,21.92085106
2018-05-19 00:00:00,NA,22.21673913
2018-05-20 00:00:00,NA,22.18541667
2018-05-21 00:00:00,NA,NA
2018-05-22 00:00:00,NA,22.17361702
2018-05-23 00:00:00,NA,22.55659574
2018-05-24 00:00:00,NA,NA
2018-05-25 00:00:00,NA,NA
2018-05-26 00:00:00,NA,NA
2018-05-27 00:00:00,NA,NA
2018-05-28 00:00:00,NA,NA
2018-05-29 00:00:00,NA,NA
2018-05-30 00:00:00,NA,NA
2018-05-31 00:00:00,NA,NA
2018-06-01 00:00:00,NA,NA
2018-06-02 00:00:00,NA,NA
2018-06-03 00:00:00,NA,NA
2018-06-04 00:00:00,NA,NA
2018-06-05 00:00:00,NA,NA
2018-06-06 00:00:00,NA,NA
2018-06-07 00:00:00,NA,NA
2018-06-08 00:00:00,NA,NA
2018-06-09 00:00:00,NA,NA
2018-06-10 00:00:00,NA,NA
2018-06-11 00:00:00,NA,NA
2018-06-12 00:00:00,NA,NA
2018-06-13 00:00:00,NA,NA
2018-06-14 00:00:00,NA,NA
2018-06-15 00:00:00,NA,NA
2018-06-16 00:00:00,NA,NA
2018-06-17 00:00:00,NA,NA
2018-06-18 00:00:00,NA,NA
2018-06-19 00:00:00,NA,NA
2018-06-20 00:00:00,NA,NA
2018-06-21 00:00:00,NA,NA
2018-06-22 00:00:00,NA,NA
2018-06-23 00:00:00,NA,NA
2018-06-24 00:00:00,NA,NA
2018-06-25 00:00:00,NA,NA
2018-06-26 00:00:00,NA,NA
2018-06-27 00:00:00,NA,NA
2018-06-28 00:00:00,NA,NA
2018-06-29 00:00:00,NA,NA
2018-06-30 00:00:00,NA,NA
2018-07-01 00:00:00,NA,NA
2018-07-02 00:00:00,NA,NA
2018-07-03 00:00:00,NA,NA
2018-07-04 00:00:00,NA,NA
2018-07-05 00:00:00,NA,NA
2018-07-06 00:00:00,NA,NA
2018-07-07 00:00:00,NA,NA
2018-07-08 00:00:00,NA,NA
2018-07-09 00:00:00,NA,NA
2018-07-10 00:00:00,NA,NA
2018-07-11 00:00:00,NA,NA
2018-07-12 00:00:00,NA,NA
2018-07-13 00:00:00,NA,NA
2018-07-14 00:00:00,NA,NA
2018-07-15 00:00:00,NA,NA
2018-07-16 00:00:00,NA,NA
2018-07-17 00:00:00,NA,NA
2018-07-18 00:00:00,4.734892086,NA
2018-07-19 00:00:00,NA,NA
2018-07-20 00:00:00,5.130961538,NA
2018-07-21 00:00:00,5.178862559,NA
2018-07-22 00:00:00,NA,NA
2018-07-23 00:00:00,5.361962025,NA
2018-07-24 00:00:00,NA,NA
2018-07-25 00:00:00,NA,NA
2018-07-26 00:00:00,NA,NA
2018-07-27 00:00:00,NA,NA
2018-07-28 00:00:00,NA,NA
2018-07-29 00:00:00,NA,NA
2018-07-30 00:00:00,6.99147541,NA
2018-07-31 00:00:00,6.189220779,NA
2018-08-01 00:00:00,NA,NA
2018-08-02 00:00:00,NA,NA
2018-08-03 00:00:00,NA,NA
2018-08-04 00:00:00,NA,NA
2018-08-05 00:00:00,NA,NA
2018-08-06 00:00:00,NA,NA
2018-08-07 00:00:00,NA,NA
2018-08-08 00:00:00,NA,NA
2018-08-09 00:00:00,NA,NA
2018-08-10 00:00:00,NA,NA
2018-08-11 00:00:00,NA,NA
2018-08-12 00:00:00,NA,NA
2018-08-13 00:00:00,NA,NA
2018-08-14 00:00:00,NA,NA
2018-08-15 00:00:00,NA,NA
2018-08-16 00:00:00,NA,NA
2018-08-17 00:00:00,NA,NA
2018-08-18 00:00:00,NA,NA
2018-08-19 00:00:00,NA,NA
2018-08-20 00:00:00,NA,NA
2018-08-21 00:00:00,NA,NA
2018-08-22 00:00:00,NA,NA
2018-08-23 00:00:00,NA,NA
2018-08-24 00:00:00,NA,NA
2018-08-25 00:00:00,NA,NA
2018-08-26 00:00:00,NA,NA
2018-08-27 00:00:00,NA,NA
2018-08-28 00:00:00,NA,NA
2018-08-29 00:00:00,NA,NA
2018-08-30 00:00:00,4.139482759,NA
2018-08-31 00:00:00,3.895352113,NA
2018-09-01 00:00:00,4.386376812,NA
2018-09-02 00:00:00,4.910789474,NA
2018-09-03 00:00:00,4.616376812,NA
2018-09-04 00:00:00,3.867142857,NA
2018-09-05 00:00:00,5.356567164,NA
2018-09-06 00:00:00,5.973013699,NA
2018-09-07 00:00:00,6.040235294,NA
2018-09-08 00:00:00,6.0775,NA
2018-09-09 00:00:00,5.608,NA
2018-09-10 00:00:00,NA,NA
2018-09-11 00:00:00,NA,NA
2018-09-12 00:00:00,NA,NA
2018-09-13 00:00:00,NA,NA
2018-09-14 00:00:00,NA,NA
2018-09-15 00:00:00,NA,NA
2018-09-16 00:00:00,NA,NA
2018-09-17 00:00:00,NA,NA
2018-09-18 00:00:00,NA,NA
2018-09-19 00:00:00,NA,NA
2018-09-20 00:00:00,NA,NA
2018-09-21 00:00:00,NA,NA
2018-09-22 00:00:00,NA,NA
2018-09-23 00:00:00,4.635625,NA
2018-09-24 00:00:00,4.507888889,NA
2018-09-25 00:00:00,4.263119266,NA
2018-09-26 00:00:00,4.806585366,NA
2018-09-27 00:00:00,4.936942149,NA
2018-09-28 00:00:00,5.299906542,NA
2018-09-29 00:00:00,5.579553571,NA
2018-09-30 00:00:00,5.436666667,NA
2018-10-01 00:00:00,5.014453782,NA
2018-10-02 00:00:00,4.630243902,NA
2018-10-03 00:00:00,4.495794393,NA
2018-10-04 00:00:00,NA,NA
2018-10-05 00:00:00,NA,NA
2018-10-06 00:00:00,NA,NA
2018-10-07 00:00:00,NA,NA
2018-10-08 00:00:00,NA,NA
2018-10-09 00:00:00,NA,NA
2018-10-10 00:00:00,NA,NA
2018-10-11 00:00:00,NA,NA
2018-10-12 00:00:00,NA,NA
2018-10-13 00:00:00,NA,NA
2018-10-14 00:00:00,NA,NA
2018-10-15 00:00:00,NA,NA
2018-10-16 00:00:00,NA,NA
2018-10-17 00:00:00,NA,NA
2018-10-18 00:00:00,NA,NA
2018-10-19 00:00:00,NA,NA
2018-10-20 00:00:00,NA,NA
2018-10-21 00:00:00,NA,NA
2018-10-22 00:00:00,NA,NA
2018-10-23 00:00:00,NA,NA
2018-10-24 00:00:00,NA,NA
2018-10-25 00:00:00,NA,NA
2018-10-26 00:00:00,NA,NA
2018-10-27 00:00:00,NA,NA
2018-10-28 00:00:00,NA,NA
2018-10-29 00:00:00,NA,NA
2018-10-30 00:00:00,NA,NA
2018-10-31 00:00:00,NA,NA
2018-11-01 00:00:00,NA,NA
2018-11-02 00:00:00,NA,NA
2018-11-03 00:00:00,NA,NA
2018-11-04 00:00:00,NA,NA
2018-11-05 00:00:00,NA,NA
2018-11-06 00:00:00,NA,NA
2018-11-07 00:00:00,NA,NA
2018-11-08 00:00:00,NA,NA
2018-11-09 00:00:00,NA,NA
2018-11-10 00:00:00,NA,NA
2018-11-11 00:00:00,0.717169811,NA
2018-11-12 00:00:00,NA,NA
2018-11-13 00:00:00,5.683108108,NA
2018-11-14 00:00:00,NA,NA
2018-11-15 00:00:00,NA,NA
2018-11-16 00:00:00,0.468285714,NA
2018-11-17 00:00:00,0.392911392,NA
2018-11-18 00:00:00,0.5646,NA
2018-11-19 00:00:00,NA,NA
2018-11-20 00:00:00,NA,NA
2018-11-21 00:00:00,NA,NA
2018-11-22 00:00:00,NA,NA
2018-11-23 00:00:00,NA,NA
2018-11-24 00:00:00,NA,NA
2018-11-25 00:00:00,NA,NA
2018-11-26 00:00:00,NA,NA
2018-11-27 00:00:00,NA,NA
2018-11-28 00:00:00,NA,NA
2018-11-29 00:00:00,NA,NA
2018-11-30 00:00:00,NA,NA
2018-12-01 00:00:00,NA,NA
2018-12-02 00:00:00,NA,NA
2018-12-03 00:00:00,NA,NA
2018-12-04 00:00:00,NA,NA
2018-12-05 00:00:00,NA,NA
2018-12-06 00:00:00,NA,NA
2018-12-07 00:00:00,7.643664122,NA
2018-12-08 00:00:00,7.745512821,NA
2018-12-09 00:00:00,7.70863388,NA
2018-12-10 00:00:00,7.957222222,17.70104167
2018-12-11 00:00:00,8.032410714,NA
2018-12-12 00:00:00,NA,NA
2018-12-13 00:00:00,7.914204545,16.53541667
2018-12-14 00:00:00,7.807079646,NA
2018-12-15 00:00:00,7.49965812,NA
2018-12-16 00:00:00,7.491059908,NA
2018-12-17 00:00:00,7.841789883,NA
2018-12-18 00:00:00,7.943305785,NA
2018-12-19 00:00:00,7.966484375,NA
2018-12-20 00:00:00,8.071875,16.61645833
2018-12-21 00:00:00,8.267395833,NA
2018-12-22 00:00:00,8.457055838,NA
2018-12-23 00:00:00,8.438146853,16.06208333
2018-12-24 00:00:00,8.419548611,15.95145833
2018-12-25 00:00:00,8.416423611,16.07355556
2018-12-26 00:00:00,8.466909722,16.15729167
2018-12-27 00:00:00,8.59728223,16.32625
2018-12-28 00:00:00,8.477534722,NA
2018-12-29 00:00:00,8.413541667,17.425625
2018-12-30 00:00:00,8.304930556,17.678125
2018-12-31 00:00:00,8.237048611,NA
2019-01-01 00:00:00,8.224027778,18.72466667
2019-01-02 00:00:00,8.08690583,19.20702128
2019-01-03 00:00:00,9.061470588,NA
2019-01-04 00:00:00,9.002553191,20.27574468
2019-01-05 00:00:00,8.832118644,19.425
2019-01-06 00:00:00,8.746962025,18.275
2019-01-07 00:00:00,8.43893617,17.92416667
2019-01-08 00:00:00,8.320084034,17.96895833
2019-01-09 00:00:00,8.363459916,18.00208333
2019-01-10 00:00:00,7.941319149,17.473125
2019-01-11 00:00:00,7.934159292,16.96208333
2019-01-12 00:00:00,NA,16.77729167
2019-01-13 00:00:00,NA,17.12625
2019-01-14 00:00:00,NA,17.184375
2019-01-15 00:00:00,NA,16.78833333
2019-01-16 00:00:00,NA,16.42333333
2019-01-17 00:00:00,8.139583333,16.10666667
2019-01-18 00:00:00,8.174965035,16.14208333
2019-01-19 00:00:00,8.446840278,16.50125
2019-01-20 00:00:00,8.664181185,16.75375
2019-01-21 00:00:00,8.372847222,15.92916667
2019-01-22 00:00:00,8.432569444,15.635
2019-01-23 00:00:00,8.760694444,16.061875
2019-01-24 00:00:00,9.009791667,16.87458333
2019-01-25 00:00:00,9.075824561,16.57416667
2019-01-26 00:00:00,8.748368056,15.94479167
2019-01-27 00:00:00,8.609791667,15.543125
2019-01-28 00:00:00,8.779163763,15.01416667
2019-01-29 00:00:00,8.812112676,14.94854167
2019-01-30 00:00:00,8.846236934,14.69125
2019-01-31 00:00:00,8.93671875,NA
2019-02-01 00:00:00,9.138356643,14.26479167
2019-02-02 00:00:00,9.395,14.90319149
2019-02-03 00:00:00,9.55204947,15.31708333
2019-02-04 00:00:00,9.595070922,15.63673913
2019-02-05 00:00:00,9.609927007,16.01166667
2019-02-06 00:00:00,9.572348754,16.430625
2019-02-07 00:00:00,9.539007092,16.94666667
2019-02-08 00:00:00,9.52557554,17.49638298
2019-02-09 00:00:00,9.544225352,NA
2019-02-10 00:00:00,9.542048611,17.32395833
2019-02-11 00:00:00,9.437777778,NA
2019-02-12 00:00:00,9.197465278,18.65347826
2019-02-13 00:00:00,9.137222222,19.2212766
2019-02-14 00:00:00,9.015598291,17.74
2019-02-15 00:00:00,9.019148936,17.79854167
2019-02-16 00:00:00,8.99987069,18.02895833
2019-02-17 00:00:00,9.023537118,NA
2019-02-18 00:00:00,9.005646552,NA
2019-02-19 00:00:00,8.993203463,NA
2019-02-20 00:00:00,8.97969163,19.86416667
2019-02-21 00:00:00,8.909316239,NA
2019-02-22 00:00:00,8.775991379,20.72875
2019-02-23 00:00:00,8.691637931,NA
2019-02-24 00:00:00,8.561834061,NA
2019-02-25 00:00:00,8.563744856,21.69543478
2019-02-26 00:00:00,8.434190141,20.329375
2019-02-27 00:00:00,8.33722807,19.99791667
2019-02-28 00:00:00,8.364486486,NA
2019-03-01 00:00:00,8.465900621,NA
2019-03-02 00:00:00,8.437333333,21.17791667
2019-03-03 00:00:00,8.355729167,21.20145833
2019-03-04 00:00:00,8.307777778,21.383125
2019-03-05 00:00:00,7.711354167,20.4075
2019-03-06 00:00:00,7.266354167,19.13625
2019-03-07 00:00:00,6.950659722,18.6
2019-03-08 00:00:00,7.116840278,NA
2019-03-09 00:00:00,7.549444444,NA
2019-03-10 00:00:00,7.942222222,NA
2019-03-11 00:00:00,8.205664336,20.49422222
2019-03-12 00:00:00,8.398259109,NA
2019-03-13 00:00:00,8.377491289,21.625625
2019-03-14 00:00:00,8.438496503,21.4787234
2019-03-15 00:00:00,8.543015075,NA
2019-03-16 00:00:00,8.786408451,22.40916667
2019-03-17 00:00:00,8.448784722,21.36895833
2019-03-18 00:00:00,8.060868056,20.36666667
2019-03-19 00:00:00,7.692395833,19.95083333
2019-03-20 00:00:00,7.251493056,19.46520833
2019-03-21 00:00:00,7.652708333,19.57541667
2019-03-22 00:00:00,7.899583333,19.624375
2019-03-23 00:00:00,7.987578947,19.734375
2019-03-24 00:00:00,8.187604167,20.06826087
2019-03-25 00:00:00,8.432708333,20.78468085
2019-03-26 00:00:00,8.708274648,NA
2019-03-27 00:00:00,8.667152778,21.05916667
2019-03-28 00:00:00,8.445,20.48456522
2019-03-29 00:00:00,8.492465278,20.72625
2019-03-30 00:00:00,8.5177,NA
2019-03-31 00:00:00,NA,21.63520833
2019-04-01 00:00:00,8.68258427,NA
2019-04-02 00:00:00,8.013492063,NA
2019-04-03 00:00:00,7.986315789,20.93083333
2019-04-04 00:00:00,8.157673611,21.14282609
2019-04-05 00:00:00,8.422604167,21.80520833
2019-04-06 00:00:00,8.609930556,22.20822222
2019-04-07 00:00:00,8.655694444,22.80177778
2019-04-08 00:00:00,8.627824074,NA
2019-04-09 00:00:00,8.433055556,24.59875
2019-04-10 00:00:00,8.371993007,24.49446809
2019-04-11 00:00:00,8.326944444,24.58326087
2019-04-12 00:00:00,8.290868056,NA
2019-04-13 00:00:00,8.236666667,25.64638298
2019-04-14 00:00:00,8.113993056,25.99104167
2019-04-15 00:00:00,7.878541667,25.28020833
2019-04-16 00:00:00,7.849652778,24.76106383
2019-04-17 00:00:00,7.685620438,24.7575
2019-04-18 00:00:00,7.671284722,24.966875
2019-04-19 00:00:00,7.588055556,25.12391304
2019-04-20 00:00:00,6.923055556,24.03854167
2019-04-21 00:00:00,6.979652778,23.73
2019-04-22 00:00:00,7.082291667,23.78229167
2019-04-23 00:00:00,7.142326389,23.99595745
2019-04-24 00:00:00,7.331736111,24.38020833
2019-04-25 00:00:00,7.501818182,NA
2019-04-26 00:00:00,7.667013889,25.2173913
2019-04-27 00:00:00,7.431527778,24.91395833
2019-04-28 00:00:00,7.336284722,25.208125
2019-04-29 00:00:00,7.454895833,25.81458333
2019-04-30 00:00:00,7.6446875,26.14291667
2019-05-01 00:00:00,7.647951389,26.42875
2019-05-02 00:00:00,7.593680556,26.644375
2019-05-03 00:00:00,7.602090592,26.821875
2019-05-04 00:00:00,7.536979167,27.15291667
2019-05-05 00:00:00,7.349201389,27.27041667
2019-05-06 00:00:00,6.544027778,26.78375
2019-05-07 00:00:00,6.874965278,27.47645833
2019-05-08 00:00:00,7.175381944,27.82770833
2019-05-09 00:00:00,7.083807107,NA
2019-05-10 00:00:00,7.147118056,27.85170213
2019-05-11 00:00:00,7.165659722,28.2726087
2019-05-12 00:00:00,7.313052632,28.70106383
2019-05-13 00:00:00,7.1503125,28.56458333
2019-05-14 00:00:00,6.502123552,28.31622222
