datetime,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Air_Temperature_celsius,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2017-10-26 00:00:00,380.0707143,283.9958333,NA,77.83125,NA,0,0,100000
2017-10-27 00:00:00,227.69075,311.1,NA,78.28083333,NA,0,0,100000
2017-10-28 00:00:00,160.29,344.0979167,NA,79.059375,NA,0,0,100000
2017-10-29 00:00:00,223.0980435,335.9208333,NA,78.47479167,NA,0,0,100000
2017-10-30 00:00:00,432.8870833,268.3229167,NA,76.693125,NA,0,0,100000
2017-10-31 00:00:00,236.9242857,296.2895833,NA,77.29833333,0.915,0,0,100000
2017-11-01 00:00:00,185.9126667,326.4458333,NA,77.87958333,0.679791667,0,0,100000
2017-11-02 00:00:00,184.663125,349.0479167,NA,78.42833333,0.750416667,0,0,100000
2017-11-03 00:00:00,189.8414583,349.7416667,NA,78.52791667,0.85375,0,0,100000
2017-11-04 00:00:00,194.0887234,343.1395833,NA,78.49645833,0.076,0,0,100000
2017-11-05 00:00:00,118.934375,380.4104167,NA,78.75708333,NA,0,0,100000
2017-11-06 00:00:00,185.105,375.9145833,NA,79.22625,0.794285714,0,0,100000
2017-11-07 00:00:00,187.743125,364.59375,NA,79.135625,0.476086957,0,0,100000
2017-11-08 00:00:00,165.36125,367.5145833,NA,79.18104167,0.471395349,0,0,100000
2017-11-09 00:00:00,120.648125,378.84375,NA,79.50916667,0.583541667,0,0,100000
2017-11-10 00:00:00,74.48833333,375.14375,NA,78.27854167,2.337916667,0,0,100000
2017-11-11 00:00:00,124.0470833,340.3666667,NA,78.53604167,2.188333333,0,0,100000
2017-11-12 00:00:00,146.735625,375.20625,NA,79.47416667,2.135416667,0,0,100000
2017-11-13 00:00:00,149.8095833,382.43125,NA,79.13833333,1.933333333,0,0,100000
2017-11-14 00:00:00,107.9377083,343.03125,NA,78.56875,2.3575,0,0,100000
2017-11-15 00:00:00,122.1835417,317.9395833,NA,77.82229167,2.462708333,0,0,100000
2017-11-16 00:00:00,188.086087,311.01875,NA,77.98041667,1.157291667,0,0,100000
2017-11-17 00:00:00,176.8902083,318.0875,NA,78.08625,0.836875,0,0,100000
2017-11-18 00:00:00,178.4208511,333.2333333,NA,78.75604167,0.846875,0,0,100000
2017-11-19 00:00:00,91.914375,356.1645833,NA,78.88020833,1.307708333,0,0,100000
2017-11-20 00:00:00,225.955,292.3645833,NA,77.57145833,1.720625,0,0,100000
2017-11-21 00:00:00,77.06875,365.7520833,NA,78.824375,0.749583333,0,0,100000
2017-11-22 00:00:00,159.139375,384.86875,NA,78.95541667,1.243541667,0,0,100000
2017-11-23 00:00:00,18.18125,395.3229167,NA,79.13020833,2.193333333,0,0,100000
2017-11-24 00:00:00,124.2120833,377.5375,NA,78.88520833,2.335625,0,0,100000
2017-11-25 00:00:00,161.4875,323.58125,NA,78.89729167,0.617916667,0,0,100000
2017-11-26 00:00:00,162.04125,316.9708333,NA,79.08125,0.595208333,0,0,100000
2017-11-27 00:00:00,155.488125,317.475,NA,79.01854167,1.016041667,0,0,100000
2017-11-28 00:00:00,132.7902128,339.8765957,NA,79.62893617,1.247446809,0,0,100000
2017-11-29 00:00:00,154.0804255,359.5553191,NA,80.12957447,1.238928571,0,0,100000
2017-11-30 00:00:00,155.8265217,338.5586957,NA,79.88782609,0.753043478,0,0,100000
2017-12-01 00:00:00,149.4951064,333.3553191,NA,79.7287234,0.232045455,0.33,0,100000
2017-12-02 00:00:00,150.883913,349.6673913,NA,79.9423913,0.687105263,2.23,0,100000
2017-12-03 00:00:00,123.5791489,349.5255319,NA,79.66468085,0.712093023,1.77,0,100000
2017-12-04 00:00:00,118.4339583,342.5791667,NA,79.755,1.086041667,1.54,0,100000
2017-12-05 00:00:00,144.0708333,353.5604167,NA,80.34854167,0.649555556,2.15,0,100000
2017-12-06 00:00:00,134.9097917,371.95625,NA,80.62729167,1.299767442,2.19,0,100000
2017-12-07 00:00:00,22.58333333,377.1729167,NA,79.18479167,2.105384615,1.91,0,100000
2017-12-08 00:00:00,18.89979167,374.8354167,NA,79.39083333,1.810909091,7.61,0,100000
2017-12-09 00:00:00,75.72468085,335.1916667,NA,78.86375,2.301666667,26.53,0,100000
2017-12-10 00:00:00,324.1892,240.5520833,NA,77.80145833,1.429166667,1.85,0,100000
2017-12-11 00:00:00,174.1702222,261.0645833,NA,78.37458333,0.721041667,2.7,0,100000
2017-12-12 00:00:00,175.555814,293.2645833,NA,79.284375,1.55,1.35,0,100000
2017-12-13 00:00:00,305.8042308,255.4791667,NA,78.24833333,1.246875,1.36,0,100000
2017-12-14 00:00:00,148.3402083,298.5270833,NA,78.80145833,0.775833333,0.33,0,100000
2017-12-15 00:00:00,104.3056757,349.5810811,NA,79.79,0.501142857,1.91,0,100000
2017-12-16 00:00:00,NA,NA,NA,NA,NA,1.67,0,100000
2017-12-17 00:00:00,NA,NA,NA,NA,NA,1.8,0,100000
2017-12-18 00:00:00,NA,NA,NA,NA,NA,1.64,0,100000
2017-12-19 00:00:00,380.2266667,413.8333333,NA,82.23333333,2.6,1.9,0,100000
2017-12-20 00:00:00,288.3,372.34,NA,81.734,3.024736842,1.86,0,100000
2017-12-21 00:00:00,145.87875,380.1479167,NA,81.650625,1.540416667,2.45,0,100000
2017-12-22 00:00:00,154.3639583,358.0770833,NA,81.08979167,0.919782609,2.35,0,100000
2017-12-23 00:00:00,125.641875,371.8770833,NA,81.42708333,1.370625,1.77,0,100000
2017-12-24 00:00:00,110.3641667,378.1583333,NA,81.90416667,1.9,1.5,0,100000
2017-12-25 00:00:00,163.1495745,308.6958333,NA,80.38145833,1.944166667,1.97,0,100000
2017-12-26 00:00:00,172.2631818,284.2875,NA,79.41145833,1.496875,0.99,0,100000
2017-12-27 00:00:00,92.2875,361.6875,NA,80.36875,1.7475,1.46,0,100000
2017-12-28 00:00:00,28.92333333,370.3625,NA,80.15916667,2.150555556,0.49,0,100000
2017-12-29 00:00:00,46.69520833,349.9729167,NA,NA,NA,0.76,0,100000
2017-12-30 00:00:00,110.7778261,329.6208333,NA,NA,NA,1.21,0,100000
2017-12-31 00:00:00,138.9485106,314.5333333,NA,NA,NA,2.01,0,100000
2018-01-01 00:00:00,18.82020833,343.475,NA,NA,NA,1.64,0,100000
2018-01-02 00:00:00,60.53541667,317.5729167,NA,NA,NA,0.6,0,100000
2018-01-03 00:00:00,58.16979167,320.6020833,NA,NA,NA,23.43,0,100000
2018-01-04 00:00:00,272.126,228.4625,NA,NA,NA,1.78,0,100000
2018-01-05 00:00:00,-4.725,227.1909091,NA,NA,NA,2.49,0,100000
2018-01-06 00:00:00,NA,NA,NA,NA,NA,2.35,0,100000
2018-01-07 00:00:00,NA,NA,NA,NA,NA,1.34,0,100000
2018-01-08 00:00:00,NA,NA,NA,NA,NA,2.9,0,100000
2018-01-09 00:00:00,NA,NA,NA,NA,NA,2.17,0,100000
2018-01-10 00:00:00,NA,NA,NA,NA,NA,2.64,0,100000
2018-01-11 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-12 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-13 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-14 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-15 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-16 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-17 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-18 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-19 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-20 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-21 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-22 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-23 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-24 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-25 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-26 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-27 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-28 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-29 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-30 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-01-31 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-02-01 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-02-02 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-02-03 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-02-04 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-02-05 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-02-06 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-02-07 00:00:00,NA,NA,NA,NA,NA,0,0,100000
2018-02-08 00:00:00,NA,NA,NA,NA,NA,0.12,0,100000
2018-02-09 00:00:00,NA,NA,NA,NA,NA,1.25,0,100000
2018-02-10 00:00:00,NA,NA,NA,NA,NA,0.9,0,100000
2018-02-11 00:00:00,NA,NA,NA,NA,NA,1.19,0,100000
2018-02-12 00:00:00,NA,NA,NA,NA,NA,3.79,0,100000
2018-02-13 00:00:00,NA,NA,NA,NA,NA,3.64,0,100000
2018-02-14 00:00:00,NA,NA,NA,NA,NA,0.83,0,100000
2018-02-15 00:00:00,NA,NA,NA,NA,NA,1.44,0,100000
2018-02-16 00:00:00,NA,NA,NA,NA,NA,1.04,0,100000
2018-02-17 00:00:00,NA,NA,NA,NA,NA,1,0,100000
2018-02-18 00:00:00,NA,NA,NA,NA,NA,1.88,0,100000
2018-02-19 00:00:00,NA,NA,NA,NA,NA,1.17,0,100000
2018-02-20 00:00:00,NA,NA,NA,NA,NA,1.7,0,100000
2018-02-21 00:00:00,NA,NA,NA,NA,NA,1.81,0,100000
2018-02-22 00:00:00,NA,NA,NA,NA,NA,1.6,0,100000
2018-02-23 00:00:00,NA,NA,NA,NA,NA,1.65,0,100000
2018-02-24 00:00:00,NA,NA,NA,NA,NA,1.22,0,100000
2018-02-25 00:00:00,NA,NA,NA,NA,NA,1.35,0,100000
2018-02-26 00:00:00,NA,NA,NA,NA,NA,2.34,0,100000
2018-02-27 00:00:00,NA,NA,NA,NA,NA,2.16,0,100000
2018-02-28 00:00:00,NA,NA,NA,NA,NA,1.93,0,100000
2018-03-01 00:00:00,NA,NA,23.681,76.11285714,NA,1.67,0,100000
2018-03-02 00:00:00,NA,NA,18.70154167,49.36375,NA,1.43,0,100000
2018-03-03 00:00:00,NA,NA,13.80475,42.76020833,NA,0.66,0,100000
2018-03-04 00:00:00,-4.48,259.2222222,11.6411875,55.391875,NA,1.15,0,100000
2018-03-05 00:00:00,236.1906818,302.5520833,13.24189583,66.65979167,NA,1.12,0,100000
2018-03-06 00:00:00,199.1208511,350.9583333,17.48325,69.72833333,NA,1.68,0,100000
2018-03-07 00:00:00,275.8931111,301.9666667,15.81485417,48.95041667,NA,3.68,0,100000
2018-03-08 00:00:00,468.3185185,263.3971429,10.39762857,46.17942857,NA,1.27,0,100000
2018-03-09 00:00:00,375.9179412,265.9041667,10.30045833,54.26375,NA,1.38,0,100000
2018-03-10 00:00:00,225.0627778,297.45,11.99627083,71.14916667,NA,0.73,0,100000
2018-03-11 00:00:00,189.883125,350.33125,17.30047917,74.04604167,NA,1.45,0,100000
2018-03-12 00:00:00,209.9020833,362.2145833,18.04454167,73.78833333,NA,1.19,0,100000
2018-03-13 00:00:00,425.8645161,263.1083333,10.1324375,57.618125,NA,1.41,0,100000
2018-03-14 00:00:00,354.1418421,267.2604167,10.74847917,58.71958333,NA,1.69,0,100000
2018-03-15 00:00:00,484.6071429,258.9083333,10.20727083,54.76708333,NA,1.34,0,100000
2018-03-16 00:00:00,360.7283333,286.6979167,13.1195,62.45020833,NA,0.9,0,100000
2018-03-17 00:00:00,262.8639583,324.64375,17.29008333,65.68125,NA,1.88,0,100000
2018-03-18 00:00:00,200.2877083,364.48125,19.88920833,72.36833333,NA,2.22,0,100000
2018-03-19 00:00:00,103.2875,403.9895833,19.60572917,90.51895833,NA,22.47,0,100000
2018-03-20 00:00:00,113.0766667,404.69375,21.14660417,84.22854167,NA,0.55,0,100000
2018-03-21 00:00:00,292.0965957,292.55,15.47060417,54.57104167,NA,1.05,0,100000
2018-03-22 00:00:00,428.3945455,267.5916667,12.10614583,46.70958333,NA,2.05,0,100000
2018-03-23 00:00:00,386.7179412,279.3416667,11.4591875,60.083125,NA,2.23,0,100000
2018-03-24 00:00:00,269.5823913,309.3083333,15.06675,64.62583333,NA,2.39,0,100000
2018-03-25 00:00:00,245.4533333,342.1916667,18.84841667,69.33854167,NA,2.25,0,100000
2018-03-26 00:00:00,66.339375,389.8145833,15.58739583,91.65875,NA,1.51,0,100000
2018-03-27 00:00:00,191.6006383,376.3404255,18.05993617,80.07382979,NA,1.26,0,100000
2018-03-28 00:00:00,204.6472093,336.9581395,18.24251163,74.32348837,NA,2.2,0,100000
2018-03-29 00:00:00,245.0675,351.4916667,20.56222917,71.448125,NA,2.72,0,100000
2018-03-30 00:00:00,126.93,371.65625,19.62566667,86.65583333,NA,2.98,0,100000
2018-03-31 00:00:00,215.3420833,371.9520833,18.11502083,78.06625,NA,1.86,0,100000
2018-04-01 00:00:00,215.479375,380.3125,18.2914375,84.29729167,NA,1.26,0,100000
2018-04-02 00:00:00,251.4683333,360.4708333,20.71827083,78.18416667,NA,1.53,0,100000
2018-04-03 00:00:00,257.7589583,371.525,22.1596875,77.02729167,NA,1.7,0,100000
2018-04-04 00:00:00,205.25875,376.0604167,21.54135417,82.935,NA,6.19,0,100000
2018-04-05 00:00:00,366.1730769,315.64375,17.938,61.74854167,NA,2.34,0,100000
2018-04-06 00:00:00,292.4360417,336.7416667,19.33097917,69.93604167,NA,1.55,0,100000
2018-04-07 00:00:00,174.6822917,376.1395833,21.3888125,79.38770833,NA,3.85,0,100000
2018-04-08 00:00:00,98.27541667,395.9416667,17.68364583,85.99895833,NA,0.8,0,100000
2018-04-09 00:00:00,61.23458333,406.2854167,17.7510625,90.564375,NA,91.47,0,100000
2018-04-10 00:00:00,33.69770833,402.4083333,17.07397917,97.13708333,NA,39.92,0,100000
2018-04-11 00:00:00,206.3617073,367.0536585,15.82317073,78.76463415,NA,2.12,0,100000
2018-04-12 00:00:00,320.7266667,328.6041667,17.255375,71.405625,NA,2.15,0,100000
2018-04-13 00:00:00,263.96875,356.575,20.5621875,75.67395833,NA,2.61,0,100000
2018-04-14 00:00:00,253.6270833,367.6041667,22.01472917,73.90354167,NA,1.88,0,100000
2018-04-15 00:00:00,112.6689583,390.1583333,22.71816667,85.915625,NA,15.47,0,100000
2018-04-16 00:00:00,331.5047917,299.25,14.58179167,62.78833333,NA,1.9,0,100000
2018-04-17 00:00:00,485.3978125,293.9354167,15.95122917,55.88354167,NA,2.03,0,100000
2018-04-18 00:00:00,388.513,316.0895833,19.6096875,59.85020833,NA,2.02,0,100000
2018-04-19 00:00:00,329.4190476,344.45,19.80279167,73.21666667,NA,1.82,0,100000
2018-04-20 00:00:00,172.8645833,366.7875,18.83383333,76.781875,NA,1,0,100000
2018-04-21 00:00:00,193.8622917,392.4875,20.0881875,79.98270833,NA,1.41,0,100000
2018-04-22 00:00:00,142.4894737,391.3184211,21.59736842,76.95947368,NA,1.36,0,100000
2018-04-23 00:00:00,NA,NA,NA,NA,NA,20.88,0,100000
2018-04-24 00:00:00,NA,NA,NA,NA,NA,1.48,0,100000
2018-04-25 00:00:00,NA,NA,NA,NA,NA,1.63,0,100000
2018-04-26 00:00:00,NA,NA,NA,NA,NA,1.59,0,100000
2018-04-27 00:00:00,NA,NA,NA,NA,NA,1.63,0,100000
2018-04-28 00:00:00,NA,NA,NA,NA,NA,1.52,0,100000
2018-04-29 00:00:00,NA,NA,NA,NA,NA,1.37,0,100000
2018-04-30 00:00:00,NA,NA,NA,NA,NA,2.04,0,100000
2018-05-01 00:00:00,NA,NA,NA,NA,NA,2.47,0,100000
2018-05-02 00:00:00,NA,NA,NA,NA,NA,2.55,0,100000
2018-05-03 00:00:00,NA,NA,NA,NA,NA,1.99,0,100000
2018-05-04 00:00:00,NA,NA,27.89393333,46.098,NA,1.72,0,100000
2018-05-05 00:00:00,NA,NA,21.80910417,78.66666667,NA,1.13,0,100000
2018-05-06 00:00:00,NA,NA,24.06170833,77.03770833,NA,1.14,0,100000
2018-05-07 00:00:00,NA,NA,24.4253125,60.11020833,NA,2.07,0,100000
2018-05-08 00:00:00,369.1076316,363.1052632,22.36010417,66.77979167,NA,2.13,0,100000
2018-05-09 00:00:00,213.9464103,357.3390244,21.511,76.45707317,NA,2.37,0,100000
2018-05-10 00:00:00,291.1733333,367.7291667,23.43827083,68.73604167,NA,2.31,0,100000
2018-05-11 00:00:00,299.2585417,384.6395833,25.720875,63.408125,NA,1.58,0,100000
2018-05-12 00:00:00,265.326875,389.5541667,25.19089583,69.11541667,NA,1.1,0,100000
2018-05-13 00:00:00,169.764,380.3270833,22.41358333,79.503125,NA,1.25,0,100000
2018-05-14 00:00:00,99.61354167,419.81875,22.36745833,90.889375,NA,10.15,0,100000
2018-05-15 00:00:00,99.89666667,425.6166667,22.28066667,93.81604167,NA,31.1,0,100000
2018-05-16 00:00:00,185.7952083,407.0354167,22.3348125,89.96916667,NA,3.96,0,100000
2018-05-17 00:00:00,137.1025,417.1583333,23.25460417,91.711875,NA,6.41,0,100000
2018-05-18 00:00:00,203.8441667,408.7395833,23.22689583,88.36083333,NA,4.62,0,100000
2018-05-19 00:00:00,194.5754167,400.05625,23.97166667,85.08645833,NA,0.98,0,100000
2018-05-20 00:00:00,71.57833333,418.6895833,22.52045833,88.92041667,NA,11.18,0,100000
2018-05-21 00:00:00,118.6381395,427.2953488,23.06627907,92.07790698,NA,9.25,0,100000
2018-05-22 00:00:00,203.51875,426.2833333,23.9855625,86.644375,NA,6.1,0,100000
2018-05-23 00:00:00,327.924375,390.6770833,24.79958333,77.18229167,1.34,2.06,0,100000
2018-05-24 00:00:00,220.5706383,413.2170213,25.61678723,77.69106383,0.723103448,1.56,0,100000
2018-05-25 00:00:00,291.351875,411.81875,25.59029167,80.31229167,NA,1.47,0,100000
2018-05-26 00:00:00,206.914375,401.7729167,25.00764583,80.07625,NA,1.33,0,100000
2018-05-27 00:00:00,94.2425,426.2791667,24.21339583,88.52354167,NA,17.57,0,100000
2018-05-28 00:00:00,209.7245833,414.3479167,25.459375,86.22625,NA,6.33,0,100000
2018-05-29 00:00:00,187.3791667,420.2020833,24.73583333,88.88291667,NA,9.2,0,100000
2018-05-30 00:00:00,58.57604167,426.2020833,23.47535417,96.46583333,NA,26.11,0,100000
2018-05-31 00:00:00,213.9179167,431.3083333,24.9884375,87.35479167,NA,1.11,0,100000
2018-06-01 00:00:00,307.4685417,426.375,26.0930625,82.85145833,NA,4.73,0,100000
2018-06-02 00:00:00,278.331875,428.9541667,26.18954167,83.18833333,NA,1.99,0,100000
2018-06-03 00:00:00,204.705625,423.0625,26.0365625,84.73708333,NA,7.94,0,100000
2018-06-04 00:00:00,250.22125,420.4020833,27.07585417,87.54729167,NA,7.28,0,100000
2018-06-05 00:00:00,310.82125,396.0145833,27.02133333,73.895625,NA,1.39,0,100000
2018-06-06 00:00:00,80.08291667,410.4083333,23.24979167,88.2375,NA,6.9,0,100000
2018-06-07 00:00:00,213.8297619,400.9547619,24.3662619,84.33404762,1.626923077,1.4,0,100000
2018-06-08 00:00:00,246.8264583,394.8479167,24.36825,80.703125,1.15625,1.65,0,100000
2018-06-09 00:00:00,311.44,396.4833333,25.04422917,80.34958333,1.365208333,2.4,0,100000
2018-06-10 00:00:00,220.9947917,397.2729167,24.61545833,83.39791667,1.206875,1.92,0,100000
2018-06-11 00:00:00,251.52875,399.1354167,24.96804167,85.84770833,1.037291667,3.5,0,100000
2018-06-12 00:00:00,184.83875,409.7666667,24.39564583,89.15145833,0.972708333,12.96,0,100000
