"Date","oxygen","temperature","BARCOairTdaily","BARCOraindaily","BARCOBaromdaily","BARCOLWRaddaily","BARCORHdaily","BARCOSWRaddaily","BARCOWspeeddaily"
2017-11-16,7.36006944444444,21.08125,NA,0,101.391944791667,311.01875,77.9804166666667,188.086086956522,1.15729166666667
2017-11-17,7.36486111111111,20.876875,NA,0,101.481707291667,318.0875,78.08625,176.890208333333,0.836875
2017-11-18,7.41454861111111,20.7939583333333,NA,0,101.315541666667,333.233333333333,78.7560416666667,178.42085106383,0.846875
2017-11-19,7.46399305555556,20.7410416666667,NA,0,100.876436041667,356.164583333333,78.8802083333333,91.914375,1.30770833333333
2017-11-20,7.55052083333333,20.345625,NA,0,101.568319791667,292.364583333333,77.5714583333333,225.955,1.720625
2017-11-21,7.60072243346008,20.1297916666667,NA,0,101.285580625,365.752083333333,78.824375,77.06875,0.749583333333333
2017-11-22,7.60836805555556,20.2579166666667,NA,0,101.016342291667,384.86875,78.9554166666667,159.139375,1.24354166666667
2017-11-23,7.81469090909091,20.2277083333333,NA,0,100.929885416667,395.322916666667,79.1302083333333,18.18125,2.19333333333333
2017-11-24,7.88451612903226,19.931875,NA,0,100.835581041667,377.5375,78.8852083333333,124.212083333333,2.335625
2017-11-25,7.84701886792453,19.8772916666667,NA,0,101.252288333333,323.58125,78.8972916666667,161.4875,0.617916666666667
2017-11-26,7.84189189189189,19.8985416666667,NA,0,101.378192291667,316.970833333333,79.08125,162.04125,0.595208333333333
2017-11-27,7.8268045112782,19.8208333333333,NA,0,101.599723125,317.475,79.0185416666667,155.488125,1.01604166666667
2017-11-28,7.87619469026549,NA,NA,0,101.81687,339.876595744681,79.6289361702128,132.790212765957,1.24744680851064
2017-11-29,7.97685185185185,NA,NA,0,101.847185319149,359.555319148936,80.1295744680851,154.080425531915,1.23892857142857
2017-11-30,8.114375,NA,NA,0,101.673894130435,338.558695652174,79.8878260869565,155.82652173913,0.75304347826087
2017-12-01,8.00475409836065,NA,NA,0.33,101.559405106383,333.355319148936,79.7287234042553,149.495106382979,0.232045454545455
2017-12-02,7.9793288590604,NA,NA,2.23,101.698808478261,349.667391304348,79.9423913043478,150.883913043478,0.687105263157895
2017-12-03,8.05394904458599,NA,NA,1.77,101.60356106383,349.525531914894,79.6646808510638,123.57914893617,0.712093023255814
2017-12-04,7.94424242424242,20.4717021276596,NA,1.54,101.861566458333,342.579166666667,79.755,118.433958333333,1.08604166666667
2017-12-05,7.90508670520231,20.5829787234043,NA,2.15,101.820198541667,353.560416666667,80.3485416666667,144.070833333333,0.649555555555556
2017-12-06,7.95757575757576,20.8991489361702,NA,2.19,101.53504875,371.95625,80.6272916666667,134.909791666667,1.29976744186047
2017-12-07,7.89006578947368,20.5336956521739,NA,1.91,101.365991458333,377.172916666667,79.1847916666667,22.5833333333333,2.10538461538462
2017-12-08,7.74153333333333,19.825,NA,7.61,100.841703125,374.835416666667,79.3908333333333,18.8997916666667,1.81090909090909
2017-12-09,7.6312925170068,18.9887234042553,NA,26.53,100.758081041667,335.191666666667,78.86375,75.7246808510638,2.30166666666667
2017-12-10,7.74854838709677,18.0112765957447,NA,1.85,101.888476041667,240.552083333333,77.8014583333333,324.1892,1.42916666666667
2017-12-11,7.81465648854962,17.3772340425532,NA,2.7,102.042868958333,261.064583333333,78.3745833333333,174.170222222222,0.721041666666667
2017-12-12,7.95971014492754,16.9808510638298,NA,1.35,101.249954375,293.264583333333,79.284375,175.555813953488,1.55
2017-12-13,8.14808823529412,16.661914893617,NA,1.36,101.259125416667,255.479166666667,78.2483333333333,305.804230769231,1.246875
2017-12-14,8.23145454545454,16.4242553191489,NA,0.33,101.219290833333,298.527083333333,78.8014583333333,148.340208333333,0.775833333333333
2017-12-15,8.36494382022472,NA,NA,1.91,101.318172432432,349.581081081081,79.79,104.305675675676,0.501142857142857
2017-12-20,8.63365079365079,NA,NA,1.86,101.350289,372.34,81.734,288.3,3.02473684210526
2017-12-21,8.51817647058824,NA,NA,2.45,101.310059791667,380.147916666667,81.650625,145.87875,1.54041666666667
2017-12-22,8.50563291139241,NA,NA,2.35,101.810975625,358.077083333333,81.0897916666667,154.363958333333,0.919782608695652
2017-12-23,8.50543046357616,20.0934042553192,NA,1.77,101.81299375,371.877083333333,81.4270833333333,125.641875,1.370625
2017-12-24,8.38108974358974,20.2454166666667,NA,1.5,101.480255208333,378.158333333333,81.9041666666667,110.364166666667,1.9
2017-12-25,8.6689932885906,19.8308333333333,NA,1.97,101.789174583333,308.695833333333,80.3814583333333,163.149574468085,1.94416666666667
2017-12-26,8.5741935483871,18.4072916666667,NA,0.99,102.279551666667,284.2875,79.4114583333333,172.263181818182,1.496875
2017-12-27,8.43633802816901,18.0975,NA,1.46,102.080390416667,361.6875,80.36875,92.2875,1.7475
2017-12-28,8.393,NA,NA,0.49,102.155883611111,370.3625,80.1591666666667,28.9233333333333,2.15055555555556
2017-12-29,8.39074626865672,NA,NA,0.76,NA,349.972916666667,NA,46.6952083333333,NA
2017-12-30,8.28694029850746,NA,NA,1.21,NA,329.620833333333,NA,110.777826086957,NA
2017-12-31,8.22459259259259,NA,NA,2.01,NA,314.533333333333,NA,138.948510638298,NA
2018-01-01,8.33846153846154,NA,NA,1.64,NA,343.475,NA,18.8202083333333,NA
2018-01-02,8.72083969465649,NA,NA,0.6,NA,317.572916666667,NA,60.5354166666667,NA
2018-01-03,9.07666666666667,NA,NA,23.43,NA,320.602083333333,NA,58.1697916666667,NA
2018-01-04,9.30746376811594,NA,NA,1.78,NA,228.4625,NA,272.126,NA
2018-03-18,8.24172043010753,NA,19.8892083333333,2.22,101.223962708333,364.48125,72.3683333333333,200.287708333333,NA
2018-03-19,8.33382978723404,NA,19.6057291666667,22.47,100.833331666667,403.989583333333,90.5189583333333,103.2875,NA
2018-03-20,8.28553191489362,NA,21.1466041666667,0.55,100.371954791667,404.69375,84.2285416666667,113.076666666667,NA
2018-03-21,8.04677419354839,NA,15.4706041666667,1.05,100.939064583333,292.55,54.5710416666667,292.096595744681,NA
2018-03-22,7.90726315789474,NA,12.1061458333333,2.05,101.956108333333,267.591666666667,46.7095833333333,428.394545454545,NA
2018-03-23,7.70021276595745,NA,11.4591875,2.23,102.263100416667,279.341666666667,60.083125,386.717941176471,NA
2018-03-24,7.81860215053763,NA,15.06675,2.39,102.016683958333,309.308333333333,64.6258333333333,269.582391304348,NA
2018-03-25,8.00229166666667,NA,18.8484166666667,2.25,101.592170833333,342.191666666667,69.3385416666667,245.453333333333,NA
2018-03-26,8.23,17.4079166666667,15.5873958333333,1.51,102.152658333333,389.814583333333,91.65875,66.339375,NA
2018-03-27,8.13108695652174,16.944,18.0599361702128,1.26,102.42553787234,376.340425531915,80.073829787234,191.600638297872,NA
2018-03-28,8.19139240506329,NA,18.242511627907,2.2,102.07481744186,336.958139534884,74.323488372093,204.647209302326,NA
2018-03-29,8.27827956989247,18.0814583333333,20.5622291666667,2.72,101.710654166667,351.491666666667,71.448125,245.0675,NA
2018-03-30,8.37229166666667,18.6116666666667,19.6256666666667,2.98,101.658767708333,371.65625,86.6558333333333,126.93,NA
2018-03-31,8.31578947368421,18.28125,18.1150208333333,1.86,101.973716666667,371.952083333333,78.06625,215.342083333333,NA
2018-04-01,8.2110752688172,NA,18.2914375,1.26,101.848633333333,380.3125,84.2972916666667,215.479375,NA
2018-04-02,8.27729166666667,NA,20.7182708333333,1.53,101.560650833333,360.470833333333,78.1841666666667,251.468333333333,NA
2018-04-03,8.2722619047619,NA,22.1596875,1.7,101.499783958333,371.525,77.0272916666667,257.758958333333,NA
2018-07-18,4.73489208633094,NA,26.2427272727273,3.22,101.41098,430.242424242424,91.3848484848485,49.4615151515152,1.2469696969697
2018-07-20,5.13096153846154,NA,26.065875,2.63,101.248497708333,432.24375,91.4297916666667,140.927083333333,NA
2018-07-21,5.17886255924171,NA,26.0219375,0.34,101.169957291667,431.802083333333,89.6933333333333,201.727291666667,NA
2018-07-23,5.36196202531646,NA,24.8315,11.36,100.729431666667,430.84347826087,86.8777083333333,233.253913043478,NA
2018-07-30,6.99147540983607,NA,25.349,6.48,101.506934583333,421.602083333333,90.2391666666667,163.386875,NA
2018-07-31,6.18922077922078,NA,24.76425,0.65,101.603046875,435.65625,94.2890625,33.3953125,1.49
2018-08-30,4.13948275862069,NA,24.1818333333333,7.67,101.799644166667,434.641666666667,93.37375,118.659791666667,1.0275
2018-08-31,3.89535211267606,NA,26.5363333333333,1.85,101.670841041667,424.79375,84.5114583333333,218.786458333333,1.374375
2018-09-01,4.3863768115942,NA,27.6618958333333,1.4,101.695099583333,411.952083333333,80.439375,237.832708333333,1.59520833333333
2018-09-02,4.91078947368421,NA,26.5057291666667,2.22,101.737013125,411.30625,85.074375,185.017708333333,1.42645833333333
2018-09-03,4.6163768115942,NA,25.8659166666667,6.45,101.760666041667,422.610416666667,89.4291666666667,124.876458333333,1.46583333333333
2018-09-04,3.86714285714286,NA,26.2265208333333,1.36,101.738692083333,438.11875,86.6622916666667,220.101041666667,1.8425
2018-09-05,5.3565671641791,NA,27.3350625,2.3,101.715625208333,411.572916666667,82.9520833333333,248.781041666667,1.4325
2018-09-06,5.97301369863014,NA,27.1599583333333,2.57,101.643860416667,409.622916666667,82.3475,249.435833333333,1.5925
2018-09-07,6.04023529411765,NA,26.5903125,1.58,101.472463541667,412.597916666667,84.4497916666667,192.86625,1.23083333333333
2018-09-08,6.0775,NA,25.6200625,1.7,101.253588333333,408.941666666667,87.5791666666667,199.991458333333,0.77625
2018-09-09,5.608,NA,26.0731666666667,1.28,101.097272916667,420.985416666667,84.8029166666667,250.3825,0.63375
2018-09-23,4.635625,NA,26.6950416666667,1.84,101.427387708333,400.8625,77.0077083333333,217.705,1.171875
2018-09-24,4.50788888888889,NA,26.0108125,3.88,101.519620208333,409.033333333333,85.8802083333333,149.621458333333,0.9325
2018-09-25,4.26311926605505,NA,27.0736666666667,1.8,101.680366458333,414.522916666667,82.5102083333333,217.743541666667,0.909166666666667
2018-09-26,4.80658536585366,NA,27.1358333333333,14.22,101.651471666667,410.372916666667,81.23625,216.175625,0.756458333333333
2018-09-27,4.93694214876033,NA,26.791875,4.16,101.523248541667,414.69375,83.7245833333333,238.269791666667,1.170625
2018-09-28,5.29990654205607,NA,27.856875,2.06,101.607635,419.25,79.8789583333333,239.206666666667,0.847291666666667
2018-09-29,5.57955357142857,NA,26.8297708333333,9.02,101.769182083333,421.316666666667,82.2625,206.211041666667,1.08958333333333
2018-09-30,5.43666666666667,NA,27.0472916666667,2.13,101.824443333333,402.872916666667,80.4810416666667,234.751666666667,1.404375
2018-10-01,5.01445378151261,NA,25.3512708333333,11.12,101.888994791667,408.391666666667,88.633125,161.557916666667,1.78333333333333
2018-10-02,4.63024390243902,NA,25.2209791666667,2.28,101.821164583333,417.347916666667,88.4095833333333,120.502291666667,1.42708333333333
2018-10-03,4.49579439252336,NA,25.5641666666667,1.61,101.651054166667,387.964583333333,80.3208333333333,234.902083333333,1.45291666666667
2018-11-11,0.717169811320755,NA,17.3745416666667,1.89,101.948887708333,351.964583333333,80.568125,130.555,2.13833333333333
2018-11-13,5.68310810810811,NA,24.5368333333333,1.56,101.4874325,409.983333333333,86.3241666666667,142.808958333333,1.07791666666667
2018-11-16,0.468285714285714,NA,8.90541666666667,2.79,101.827793125,289.03125,80.7020833333333,207.819756097561,1.98125
2018-11-17,0.392911392405063,NA,11.9069375,2.02,101.99973625,293.84375,83.4364583333333,185.927872340426,0.791875
2018-11-18,0.5646,NA,17.3109583333333,1.62,101.936098125,334.139583333333,85.5454166666667,147.294583333333,0.830208333333333
2018-12-07,7.6436641221374,NA,14.9762272727273,2.68,102.503531304348,302.190909090909,64.4959090909091,360.490454545455,1.68818181818182
2018-12-08,7.74551282051282,NA,17.8212592592593,1.82,102.052804814815,350.311111111111,74.4337037037037,211.921481481481,1.87148148148148
2018-12-09,7.70863387978142,NA,18.45021875,15.78,101.1578759375,395.98125,89.1390625,95.24,2.1434375
2018-12-10,7.95722222222222,17.7010416666667,9.69758333333333,1.11,101.396315416667,352.595833333333,82.359375,31.1035416666667,2.214375
2018-12-11,8.03241071428571,NA,7.65205263157895,1.63,102.073107105263,329.486842105263,79.7371052631579,106.079210526316,1.76868421052632
2018-12-13,7.91420454545455,16.5354166666667,13.398375,1.77,101.919039583333,352.302083333333,79.6591666666667,63.76,0.27
2018-12-14,7.8070796460177,NA,17.3700256410256,60.18,101.420803076923,397.051282051282,94.2564102564103,7.66564102564103,0.823846153846154
2018-12-15,7.49965811965812,NA,17.98505,23.45,101.338411,394.015,83.151,171.3405,1.609
2018-12-16,7.4910599078341,NA,15.4763783783784,1.77,101.599237567568,334.472972972973,78.8854054054054,208.971081081081,1.05083333333333
2018-12-17,7.84178988326848,NA,11.5723863636364,2.1,101.723491363636,295.545714285714,84.1020454545454,88.5785714285714,1.05568181818182
2018-12-18,7.94330578512397,NA,11.4963488372093,2.04,101.627419767442,288.202325581395,78.0453488372093,189.356279069767,0.433255813953488
2018-12-19,7.966484375,NA,15.5220909090909,1.2,101.377331818182,350.786363636364,76.3504545454545,151.880909090909,0.463181818181818
2018-12-20,8.071875,16.6164583333333,16.4845416666667,49.16,100.455416458333,397.325,92.6272916666667,27.86125,1.97020833333333
2018-12-21,8.26739583333333,NA,14.251303030303,1.72,99.9878351515152,346.227272727273,79.3272727272727,159.851515151515,4.07363636363636
2018-12-22,8.45705583756345,NA,10.4235588235294,0.97,101.485576764706,287.158823529412,67.2555882352941,250.514375,2.13147058823529
2018-12-23,8.43814685314685,16.0620833333333,8.2356875,0.89,102.111225208333,285.241666666667,81.8314583333333,175.866666666667,0.370833333333333
2018-12-24,8.41954861111111,15.9514583333333,11.6474791666667,0.95,102.093019583333,307.945833333333,86.6904166666667,153.403125,0.455833333333333
2018-12-25,8.41642361111111,16.0735555555556,13.6180833333333,0.93,102.095131666667,314.847916666667,82.71625,156.762916666667,0.684791666666667
2018-12-26,8.46690972222222,16.1572916666667,13.5792291666667,0.63,102.289827083333,318.445833333333,88.5360416666667,127.976041666667,1.68791666666667
2018-12-27,8.59728222996516,16.32625,16.7737291666667,0.86,102.014478333333,355.591666666667,87.9416666666667,89.6904166666667,1.04333333333333
2018-12-28,8.47753472222222,NA,22.3106666666667,1.94,101.638160208333,410.975,86.3810416666667,67.3252083333333,1.78625
2018-12-29,8.41354166666667,17.425625,20.6079791666667,17.41,101.824478125,426.027083333333,95.0966666666667,69.7472916666667,0.59804347826087
2018-12-30,8.30493055555556,17.678125,18.9572708333333,0.64,101.836272708333,412.63125,97.8297916666667,64.0920833333333,0.681333333333333
2018-12-31,8.23704861111111,NA,21.6557708333333,0.76,101.800264791667,401.529166666667,87.865625,139.285625,1.61583333333333
2019-01-01,8.22402777777778,18.7246666666667,19.903125,1.12,101.79329125,364.910416666667,85.7041666666667,153.207083333333,0.550833333333333
2019-01-02,8.08690582959641,19.2070212765957,19.4620416666667,1.01,101.824956458333,371.06875,87.5370833333333,112.252708333333,0.315208333333333
2019-01-03,9.06147058823529,NA,20.2027083333333,1.33,101.488594583333,373.447916666667,89.6325,109.947708333333,0.988958333333333
2019-01-04,9.00255319148936,20.2757446808511,19.8921458333333,7.67,101.097053958333,400.716666666667,91.4785416666667,83.44375,1.88375
2019-01-05,8.8321186440678,19.425,13.5460208333333,1.11,101.225896458333,307.239583333333,76.7329166666667,182.547826086957,2.109375
2019-01-06,8.74696202531646,18.275,11.6288541666667,0.99,101.77274625,285.441666666667,79.52,194.442558139535,0.624375
2019-01-07,8.43893617021277,17.9241666666667,13.6080416666667,1.71,102.022153958333,319.31875,84.8970833333333,154.861666666667,0.60695652173913
2019-01-08,8.32008403361345,17.9689583333333,15.6981875,1.62,101.908993333333,330.59375,85.7025,147.382708333333,0.81125
2019-01-09,8.36345991561181,18.0020833333333,14.7809375,0.79,101.650654166667,303.5625,76.2975,166.533260869565,1.40083333333333
2019-01-10,7.94131914893617,17.473125,8.39570833333333,1.21,101.642728958333,250.954166666667,53.3583333333333,308.47,1.74270833333333
2019-01-11,7.9341592920354,16.9620833333333,8.94502083333333,1.18,101.949500833333,288.964583333333,77.7754166666667,169.22425,1.488125
2019-01-17,8.13958333333333,16.1066666666667,8.92722916666667,1.59,102.101487291667,281.158333333333,77.0504166666667,189.811304347826,0.569791666666667
2019-01-18,8.17496503496504,16.1420833333333,13.4176666666667,1.48,101.807551458333,328.647916666667,75.0916666666667,163.858125,0.482826086956522
2019-01-19,8.44684027777778,16.50125,16.2506041666667,1.43,101.350933541667,337.3125,77.515625,156.727916666667,1.12354166666667
2019-01-20,8.66418118466899,16.75375,13.8029791666667,25.84,100.732348333333,355.558333333333,79.0783333333333,97.0054347826087,2.991875
2019-01-21,8.37284722222222,15.9291666666667,5.68702083333333,1.89,102.172034166667,248.966666666667,67.669375,237.960769230769,1.98708333333333
2019-01-22,8.43256944444444,15.635,11.2947916666667,2.12,102.624338958333,296.814583333333,73.9520833333333,188.50085106383,1.83541666666667
2019-01-23,8.76069444444444,16.061875,16.9369583333333,1.84,102.067063958333,350.820833333333,78.8577083333333,157.621875,1.621875
2019-01-24,9.00979166666667,16.8745833333333,18.9348958333333,24.68,100.928780416667,364.479166666667,77.1275,166.631875,3.445625
2019-01-25,9.07582456140351,16.5741666666667,8.969125,1.78,101.809482083333,262.002083333333,64.9391666666667,218.645227272727,2.06770833333333
2019-01-26,8.74836805555556,15.9447916666667,9.0330625,1.43,102.091499166667,288.258333333333,58.52,147.9,1.425
2019-01-27,8.60979166666667,15.543125,8.11633333333333,29.66,101.57871125,338.11875,80.2575,10.0695833333333,2.10208333333333
2019-01-28,8.7791637630662,15.0141666666667,8.565125,16.9,101.307335625,305.620833333333,79.1289583333333,205.155106382979,2.16666666666667
2019-01-29,8.81211267605634,14.9485416666667,8.61654166666667,1.72,101.373631041667,305.135416666667,77.0891666666667,146.670208333333,0.772708333333333
2019-01-30,8.84623693379791,14.69125,7.31972916666667,1.23,101.821998125,302.0875,61.356875,127.962708333333,2.25854166666667
2019-01-31,8.93671875,NA,5.93232608695652,2.11,102.406934347826,267.5,61.3284782608696,193.68,1.73622222222222
2019-02-01,9.13835664335664,14.2647916666667,12.7702083333333,1.13,102.175487291667,359.439583333333,78.4247916666667,119.861875,1.9525
2019-02-02,9.395,14.9031914893617,16.1316875,1.62,101.877640416667,391.735416666667,93.01125,87.890625,1.28458333333333
2019-02-03,9.55204946996466,15.3170833333333,15.3450208333333,13.11,101.431073333333,396.435416666667,97.4077083333333,39.4252083333333,1.06145833333333
2019-02-04,9.59507092198582,15.6367391304348,15.5551458333333,1.2,101.457438958333,377.695833333333,87.0322916666667,127.547083333333,0.8375
2019-02-05,9.60992700729927,16.0116666666667,15.1259791666667,1.93,101.600305416667,339.30625,84.746875,196.595208333333,0.398125
2019-02-06,9.5723487544484,16.430625,17.4758958333333,1.64,101.772295416667,340.302083333333,80.7260416666667,193.643958333333,0.460681818181818
2019-02-07,9.53900709219858,16.9466666666667,18.2546666666667,2.51,101.813649791667,344.795833333333,81.7,185.898125,0.617826086956522
2019-02-08,9.52557553956835,17.4963829787234,18.8594791666667,1.24,101.936804791667,350.7125,78.721875,204.617916666667,0.571136363636364
2019-02-09,9.54422535211268,NA,16.8246666666667,1.53,102.499358958333,358.40625,61.055,112.758541666667,2.93666666666667
2019-02-10,9.54204861111111,17.3239583333333,16.8286666666667,0.86,102.492864583333,393.825,86.7064583333333,72.8910416666667,2.78375
2019-02-11,9.43777777777778,NA,18.972880952381,3.76,101.893194047619,392.964285714286,89.3752380952381,109.991666666667,1.05647058823529
2019-02-12,9.19746527777778,18.6534782608696,20.6848333333333,1.36,101.406373333333,381.325,86.50125,148.426041666667,NA
2019-02-13,9.13722222222222,19.2212765957447,14.6662916666667,4.05,101.559804375,355.077083333333,75.678125,83.16,NA
2019-02-14,9.01559829059829,17.74,11.4155416666667,2.62,101.716743333333,282.702083333333,69.8583333333333,245.05975,NA
2019-02-15,9.01914893617021,17.7985416666667,15.4080208333333,1.73,101.308008958333,332.304166666667,80.005625,171.800208333333,NA
2019-02-16,8.99987068965517,18.0289583333333,17.4825208333333,1.67,100.888091458333,349.910416666667,78.7147916666667,162.173541666667,NA
2019-02-17,9.02353711790393,NA,21.4881875,2.11,101.051135,392.58125,81.0379166666667,159.309791666667,NA
2019-02-18,9.00564655172414,NA,22.7067708333333,2.63,101.402797291667,392.597916666667,81.3072916666667,175.221666666667,3.02545454545455
2019-02-19,8.99320346320346,NA,19.2401458333333,1.08,102.010400625,395.98125,73.7185416666667,70.403125,2.38416666666667
2019-02-20,8.97969162995595,19.8641666666667,19.3726875,2.26,101.690294375,414.202083333333,91.6764583333333,88.6570833333333,1.31229166666667
2019-02-21,8.90931623931624,NA,22.9875416666667,1.91,101.627372916667,418.022916666667,83.90875,184.556875,1.08384615384615
2019-02-22,8.77599137931034,20.72875,22.3012916666667,1.91,101.74858875,395.139583333333,83.7339583333333,156.993333333333,0.529583333333333
2019-02-23,8.69163793103448,NA,24.2130625,1.55,101.698399583333,399.760416666667,77.2360416666667,189.081666666667,1.365
2019-02-24,8.56183406113537,NA,23.5715625,4.16,101.460828125,414.53125,80.6664583333333,128.941458333333,2.488125
2019-02-25,8.56374485596708,21.6954347826087,15.9963541666667,2.01,102.150665416667,301.435416666667,49.875625,301.628292682927,2.3241935483871
2019-02-26,8.43419014084507,20.329375,15.5962291666667,1.28,102.332057083333,360.629166666667,79.2139583333333,34.2156818181818,NA
2019-02-27,8.33722807017544,19.9979166666667,18.9200833333333,1.78,101.800153958333,388.027083333333,86.366875,141.04625,NA
2019-02-28,8.36448648648649,NA,20.6534848484848,2.37,101.478916666667,371.018181818182,75.2787878787879,304.561515151515,1.3695652173913
2019-03-01,8.46590062111801,NA,20.8205714285714,2.28,101.610946071429,374.035714285714,76.4335714285714,271.7625,1.66321428571429
2019-03-02,8.43733333333333,21.1779166666667,18.7166041666667,21.23,101.635157916667,381.827083333333,90.1475,77.569375,0.66875
2019-03-03,8.35572916666667,21.2014583333333,20.9108125,1.22,101.26475125,407.3625,86.0758333333333,160.945833333333,1.38041666666667
2019-03-04,8.30777777777778,21.383125,19.4184166666667,10.4,100.991103541667,396.327083333333,84.5841666666667,86.9504166666667,1.90375
2019-03-05,7.71135416666667,20.4075,10.2945833333333,2.01,101.538988958333,325.422916666667,78.4147916666667,105.077916666667,1.97291666666667
2019-03-06,7.26635416666667,19.13625,7.80333333333333,2.1,102.297120833333,246.095833333333,48.2383333333333,403.476666666667,2.025625
2019-03-07,6.95065972222222,18.6,9.434875,2.33,102.418350833333,278.53125,69.0777083333333,332.925,0.837291666666667
2019-03-08,7.11684027777778,NA,14.8162083333333,1.94,102.039225,310.664583333333,71.2029166666667,251.029361702128,1.07276595744681
2019-03-09,7.54944444444444,NA,18.0181041666667,2.17,101.659899375,342.34375,76.0597916666667,207.195833333333,0.970833333333333
2019-03-10,7.94222222222222,NA,22.1936458333333,2.28,101.716382291667,381.24375,76.0920833333333,199.099375,1.106875
2019-03-11,8.20566433566434,20.4942222222222,21.3785833333333,2.53,101.83932125,374.579166666667,80.43375,202.040208333333,0.794651162790698
2019-03-12,8.39825910931174,NA,20.4274166666667,1.88,101.857546041667,375.075,73.0402083333333,246.216875,2.07545454545455
2019-03-13,8.37749128919861,21.625625,18.471375,2.03,101.890927916667,338.425,71.3425,220.908541666667,2.01791666666667
2019-03-14,8.4384965034965,21.4787234042553,20.7379375,2.59,101.771405625,355.45,71.7758333333333,225.987708333333,1.66166666666667
2019-03-15,8.54301507537688,NA,20.5017941176471,3.36,101.643905,360.902941176471,79.2491176470588,57.9470588235294,0.6452
2019-03-16,8.78640845070423,22.4091666666667,19.2087083333333,2.11,101.686876458333,392.079166666667,75.748125,105.53375,NA
2019-03-17,8.44878472222222,21.3689583333333,14.16775,0.97,101.749991666667,378.195833333333,77.6941666666667,76.1152083333333,NA
2019-03-18,8.06086805555556,20.3666666666667,14.9775625,2.16,101.759007916667,336.68125,55.5352083333333,242.712083333333,2.43
2019-03-19,7.69239583333333,19.9508333333333,14.565625,0.93,101.8278125,357.84375,63.0541666666667,89.91875,2.33666666666667
2019-03-20,7.25149305555556,19.4652083333333,15.7002083333333,1.46,101.700386666667,357.758333333333,55.0977083333333,235.382708333333,2.84208333333333
2019-03-21,7.65270833333333,19.5754166666667,14.70475,1.98,101.308529375,304.889583333333,66.4002083333333,281.963829787234,1.90625
2019-03-22,7.89958333333333,19.624375,14.6352291666667,0,101.356121458333,289.602083333333,62.2547916666667,354.377,1.64145833333333
